president,speech_label,matched_title,document_date,document_type,block_idx,block_size,sentence_start,sentence_end,text,n_sentences,n_words,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,moral_vector_R5,cosine_gonye,cosine_pergel,cosine_yasa,cosine_gpy_sum_vector,delta_vector_discriminant
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,20,2,40,41,"Just a year ago I reported that the state of the Union was not good. Tonight, I report that the state of our Union is better--in many ways a lot better--but still not good enough.",2,35,0.07145255498954452,0.06859456407238168,0.0675987356044843,0.0689888215732058,0.053963312278677504,0.005174631666392038,0.0064608090541378475,0.11069126484004986,-0.005459612844168672,0.01910622832383,2.75,4.8190365454060064e-05,0.0022545453761587397,"[0.07145255498954452, 0.06859456407238168, 0.0675987356044843, 0.0689888215732058, 0.053963312278677504]",0.7910267289943611,0.8104210528634218,0.7662505697162538,0.9639709961652114,-0.0008118173921389873
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,21,2,42,43,"To paraphrase Tom Paine, 1975 was not a year for summer soldiers and sum shine patriots. It was a year of fears and alarms and of dire forecasts--most of which never happened and won't happen.",2,35,0.10693920020380762,0.09642098631543064,0.08464572624082099,0.09656768940453081,0.0997107343338297,-0.2073668212365591,-0.2944534375,-0.29545550595238096,-0.2399391534391535,-0.1695059609250399,0.3076923076923077,6.479589397127157e-05,0.0030164483891410646,"[0.10693920020380762, 0.09642098631543064, 0.08464572624082099, 0.09656768940453081, 0.0997107343338297]",0.7768466302983458,0.7894553974061219,0.7461748071058747,0.9414763803841357,-0.0018902313430276194
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,22,2,44,45,"As you recall, the year 1975 opened with rancor and with bitterness. Political misdeeds of the past had neither been forgotten nor forgiven.",2,23,0.1053837899346066,0.10131796749726252,0.1173342482832944,0.0974950018185161,0.08603982826432785,-0.19341374999999997,-0.1893531582633053,-0.06805435445167694,-0.14213664698162726,-0.0881996980676328,0.6666666666666666,0.00013022407394333143,0.0032704420561413916,"[0.1053837899346066, 0.10131796749726252, 0.1173342482832944, 0.0974950018185161, 0.08603982826432785]",0.7682501896545431,0.7843748678869417,0.7757346399175784,0.9478811570501907,-0.0034724907494913596
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,23,2,46,47,"The longest, most divisive war in our history was winding toward an unhappy conclusion. Many feared that the end of that foreign war of men and machines meant the beginning of a domestic war of recrimination and reprisal.",2,38,0.11370307121151015,0.09592830947518816,0.11312973643292339,0.07684003441533048,0.09568424710683089,-0.39149938428124526,-0.2132748200775727,-0.25247834973248573,-0.2234984777692438,-0.21898171126236785,1.7142857142857142,0.00023182675972004759,0.005636688144688772,"[0.11370307121151015, 0.09592830947518816, 0.11312973643292339, 0.07684003441533048, 0.09568424710683089]",0.7815593852545044,0.7333255032923582,0.7293153120097684,0.9134870985022107,-0.005723516216697328
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,24,2,48,49,"Friends and adversaries abroad were asking whether America had lost its nerve. Finally, our economy was ravaged by inflation--inflation that was plunging us into the worse recession in four decades.",2,30,0.09868946390131389,0.10649967660890168,0.0950462450261524,0.082837378863467,0.09019837498172627,0.04566709420594833,-0.017091888354700834,0.10639551961122606,-0.05189511002886003,0.0025438564814814976,0.6,7.906100212755412e-05,0.0037327643976473057,"[0.09868946390131389, 0.10649967660890168, 0.0950462450261524, 0.082837378863467, 0.09019837498172627]",0.7844265541011372,0.8014177286694414,0.7253358236687882,0.9410211265079422,-0.00039756363252065746
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,25,2,50,51,"At the same time, Americans became increasingly alienated from big institutions. They were steadily losing confidence, not just in big government but in big business, big labor, and big education, among others.",2,32,0.10402888410034493,0.10326293809107132,0.1124973986948267,0.09758072130092013,0.07830547349781072,-0.012168555083777724,0.014367819807942007,0.006882635587099424,0.07843733076164085,0.06480193081755996,4.666666666666667,0.00016395715747402314,0.0015283091185619721,"[0.10402888410034493, 0.10326293809107132, 0.1124973986948267, 0.09758072130092013, 0.07830547349781072]",0.7819718203575325,0.7992806823951811,0.7689212692329573,0.9568060139238067,-0.002449748203101086
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,26,2,52,53,"Ours was a troubled land. And so, 1975 was a year of hard decisions, difficult compromises, and a new realism that taught us something important about America.",2,27,0.09109190152956136,0.11032225205562633,0.10649319744204637,0.11565723069013409,0.08089639733754102,-0.07631507204000666,-0.12957017892651027,-0.06585859613064535,-0.056190226503727674,-0.112244353766585,1.4,0.00020854528990595748,0.0009886257737241415,"[0.09109190152956136, 0.11032225205562633, 0.10649319744204637, 0.11565723069013409, 0.08089639733754102]",0.7481484934073902,0.8473378230475797,0.7973726044495504,0.9743799715019498,0.001828037603416044
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,27,2,54,55,"It brought back a needed measure of common sense, steadfastness, and self-discipline. Americans did not panic or demand instant but useless cures.",2,22,0.11872404094053092,0.0921761601668983,0.08458097078676453,0.10485835404204398,0.07825066087078504,-0.04409193282026617,-0.09526431818181817,0.008938221030177515,-0.04177029178338002,-0.02891163632119514,0.75,0.0002636274942797813,0.0013979205041057643,"[0.11872404094053092, 0.0921761601668983, 0.08458097078676453, 0.10485835404204398, 0.07825066087078504]",0.8195893007767874,0.7908684992714279,0.7484547236648211,0.9602974042994923,-0.0035840758782913866
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,28,2,56,57,"In all sectors, people met their difficult problems with the restraint and with responsibility worthy of their great heritage. Add up the separate pieces of progress in 1975, subtract the setbacks, and the sum total shows that we are not only headed in a new direction, a direction which I proposed 12 months ago, but it turned out to be the right direction.",2,63,0.10797276596774588,0.10669064501650591,0.08681108633019247,0.10912664016030169,0.07530086908282321,-0.07982017684218468,0.017149760611019298,0.05201755474698109,-0.005154512325581871,-0.09563929861148372,2.2222222222222223,0.00023396727914047085,0.0040151432998613325,"[0.10797276596774588, 0.10669064501650591, 0.08681108633019247, 0.10912664016030169, 0.07530086908282321]",0.8096229086697602,0.8366948116551982,0.7502955903229344,0.9758392032241466,0.00023778217524085543
Gerald R. Ford,1976 State of the Union,19  - Address Before a Joint Session of the Congress Reporting on the State of the Union.,1976-01-19,Oral,29,2,58,59,"It is the right direction because it follows the truly revolutionary American concept of 1776, which holds that in a free society the making of public policy and successful problemsolving involves much more than government. It involves a full partnership among all branches and all levels of government, private institutions, and individual citizens.Common sense tells me to stick to that steady course.",2,62,0.10188840727493291,0.12402343829713448,0.11199825081819932,0.11566637845265426,0.09069999895753526,-0.006749376328689647,0.08970995274659183,0.11239039485836087,0.029770726384491998,0.040547590431121716,3.5714285714285716,0.00016612347477995134,0.0022848499178054105,"[0.10188840727493291, 0.12402343829713448, 0.11199825081819932, 0.11566637845265426, 0.09069999895753526]",0.7644901987562809,0.8440041433050796,0.7706996644327558,0.9688245601781051,0.002283987171300246
